Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Announced Date,Money Raised,Money Raised Currency,Money Raised (in USD),Diversity Spotlight,Lead Investors,Investor Names,CB Rank (Funding Round),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Funding Stage,Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Number of Investors,Number of Partner Investors,Equity Only Funding,Sentiment
Series A - Scoutium,https://www.crunchbase.com/funding_round/scoutium-series-a--ce08bf2d,Scoutium,https://www.crunchbase.com/organization/scoutium,Series A,2020-07-03,2000000,USD,2000000,,twozero Ventures,"Barbaros Özbugutu, Ercan Ergül, Nevzat Aydın, Nokta Yatırım, Orkun Saitoğlu, Selin Kiper, TechOne VC, twozero Ventures","198,817",,,,Early Stage Venture,"Scoutium is a digital scouting platform that democratizes the football industry for all fans, players, clubs, and federations.","Crowdsourcing, eSports, Soccer, Sports","Istanbul, Istanbul, Turkey, Europe",https://landing.scoutium.com/,$1M to $10M,4094579,USD,4094579,,6,8,,Yes,
Venture Round - Snappy Shopper,https://www.crunchbase.com/funding_round/snappy-shopper-series-unknown--9ae08d84,Snappy Shopper,https://www.crunchbase.com/organization/snappy-shopper,Venture - Series Unknown,2022-12-13,,,,,Highland Europe,"Highland Europe, Kelvin Capital, Scottish Enterprise","215,344",,,,,"Snappy Shopper delivers food, drink and household goods from your local store directly to your door from as little as 30 minutes.","E-Commerce, Grocery, Retail, Shopping","Dundee, Dundee City, United Kingdom, Europe",https://www.snappyshopper.co.uk/,$1M to $10M,19400000,GBP,26840921,,3,3,2,Yes,
Series B - Gleamer,https://www.crunchbase.com/funding_round/gleamer-series-b--5a754c3c,Gleamer,https://www.crunchbase.com/organization/gleamer,Series B,2023-06-28,27000000,EUR,29471189,,"Heal Capital, Supernova Invest","Bpifrance, Crista Galli Ventures, Elaia, Heal Capital, MACSF, Supernova Invest, UI Investissement, XAnge","218,646",,,,Early Stage Venture,Gleamer develops medical grade AI for Radiology,"Artificial Intelligence (AI), Software","Paris, Ile-de-France, France, Europe",http://www.gleamer.ai/,$10M to $50M,44721749,USD,44721749,Early Stage Venture,5,8,4,Yes,
Venture Round - Shopbox,https://www.crunchbase.com/funding_round/shopbox-series-unknown--3a95cf7a,Shopbox,https://www.crunchbase.com/organization/shopbox,Venture - Series Unknown,2020-06-04,10000000,DKK,1520527,,,"CVX Ventures, Daniel Åxmand, Michael Bendtsen","227,345",,,,,Shopbox is an all-in-one app for managing small to midsize retail shops and restaurants. Awarded best Nordic POS by Mastercard,"Analytics, E-Commerce, Loyalty Programs, Mobile Payments, Point of Sale, Software","Copenhagen, Hovedstaden, Denmark, Europe",http://shopbox.com,$1M to $10M,6112627,USD,6112627,,3,3,,Yes,
Venture Round - Innitius,https://www.crunchbase.com/funding_round/innitius-series-unknown--9c160e06,Innitius,https://www.crunchbase.com/organization/innitius,Venture - Series Unknown,2022-12-19,2342836,USD,2342836,,European Innovation Council,European Innovation Council,"242,706",,,,,Innitius is focus on ultrasound waves technologies development.,Medical Device,"Derio, Pais Vasco, Spain, Europe",https://www.innitius.com/,$1M to $10M,10130978,USD,10130978,Seed,7,1,,Yes,
Series A - neptune.ai,https://www.crunchbase.com/funding_round/neptune-ml-series-a--921b33dc,neptune.ai,https://www.crunchbase.com/organization/neptune-ml,Series A,2022-04-12,8000000,USD,8000000,,Almaz Capital,"Almaz Capital, Rheingau Founders","271,756",,,,Early Stage Venture,The MLOps stack component for experiment tracking,"Analytics, Artificial Intelligence (AI), Information Technology, Internet, Software","Warsaw, Mazowieckie, Poland, Europe",https://neptune.ai/,$1M to $10M,12700000,USD,12700000,Early Stage Venture,3,2,1,Yes,
Series A - CREAL,https://www.crunchbase.com/funding_round/creal3d-series-a--8f0eec82,CREAL,https://www.crunchbase.com/organization/creal3d,Series A,2019-12-20,4300000,EUR,4763197,,"DAA Capital Partners, Verve Ventures","Ariel Luedi, DAA Capital Partners, SICTIC, Verve Ventures","282,649",,,,Early Stage Venture,CREAL develops near-eye light-field display bringing true optical depth and better immersion into virtual and mixed reality.,"3D Technology, Augmented Reality, Health Care, Software, Virtual Reality","Ecublens, Vaud, Switzerland, Europe",https://www.creal.com/,$1M to $10M,24932190,USD,24932190,,12,4,2,Yes,
Series A - Theolytics,https://www.crunchbase.com/funding_round/theolytics-series-a--133ef8af,Theolytics,https://www.crunchbase.com/organization/theolytics,Series A,2021-01-07,6800000,USD,6800000,,"Epidarex Capital, Taiho Ventures","Epidarex Capital, M Ventures, Oxford Science Enterprises, Taiho Ventures","285,087",,,,Early Stage Venture,Theolytics is a clinical stage biotechnology company developing next-generation viral therapies.,"Biotechnology, Medical, Therapeutics","Oxford, Oxfordshire, United Kingdom, Europe",https://www.theolytics.com/,$1M to $10M,64256086,USD,64256086,,5,4,3,Yes,
Series A - Gleamer,https://www.crunchbase.com/funding_round/gleamer-series-a--aa76936f,Gleamer,https://www.crunchbase.com/organization/gleamer,Series A,2020-09-24,7500000,EUR,8756567,,XAnge,"Crista Galli Ventures, Elaia, Fonds Ambition Amorçage Angels, MACSF, Majycc eSanté Invest, XAnge","285,408",,,,Early Stage Venture,Gleamer develops medical grade AI for Radiology,"Artificial Intelligence (AI), Software","Paris, Ile-de-France, France, Europe",http://www.gleamer.ai/,$10M to $50M,44721749,USD,44721749,Early Stage Venture,5,6,2,Yes,
Series A - Siteflow,https://www.crunchbase.com/funding_round/siteflow-solution-series-a--109dce52,Siteflow,https://www.crunchbase.com/organization/siteflow-solution,Series A,2022-06-24,10000000,EUR,10555995,,Bpifrance,"360 Capital, Bpifrance, Siparex Groupe","288,458",,,,Early Stage Venture,"Siteflow is the first cloud-based field service management software for complex operations (Nuclear, Special Works, Oil&Gas,...)","Construction, SaaS, Software","Paris, Ile-de-France, France, Europe",https://www.siteflow.com,$1M to $10M,18500000,EUR,19824023,,4,3,3,Yes,
Venture Round - WeFish - Fishing Diary and Forecast,https://www.crunchbase.com/funding_round/wefish-fishing-diary-and-forecast-series-unknown--3753245c,WeFish - Fishing Diary and Forecast,https://www.crunchbase.com/organization/wefish-fishing-diary-and-forecast,Venture - Series Unknown,2021-10-14,,,,,Wannaseed,Wannaseed,"330,438",,,,,Mobile App for recreational anglers,"Big Data, Gamification, Machine Learning, Software, Sports","Barcelona, Catalonia, Spain, Europe",https://wefish.app/es/,,512859,USD,512859,,4,1,,Yes,
Series A - Slite,https://www.crunchbase.com/funding_round/slite-series-a--ed8ab2d1,Slite,https://www.crunchbase.com/organization/slite,Series A,2020-04-15,11000000,USD,11000000,,Spark Capital,"Hexa, Romain Peugeot, Spark Capital","335,200",,,,Early Stage Venture,"Slite is a writing tool for teams, bringing clarity to their work and helping them stay in tune anytime, any place.","Collaboration, Developer Tools, SaaS","Paris, Ile-de-France, France, Europe",http://slite.com,$100M to $500M,15400000,USD,15400000,Early Stage Venture,2,3,1,Yes,
Series A - nPlan,https://www.crunchbase.com/funding_round/nplan-series-a--6beaa975,nPlan,https://www.crunchbase.com/organization/nplan,Series A,2021-03-23,13430000,GBP,18440431,,GV,"Entrepreneurs First, GV, Ian Davis, LocalGlobe, Pentech Ventures","298,617",,,,Early Stage Venture,"Artificial Intelligence to provide schedule certainty for projects, by highlighting risk and suggesting optimal execution paths.","Artificial Intelligence (AI), Construction, Machine Learning, Project Management, Scheduling","London, England, United Kingdom, Europe",http://www.nplan.io,$1M to $10M,16430000,GBP,22381126,Early Stage Venture,4,5,1,Yes,
Series A - EasyEuro,https://www.crunchbase.com/funding_round/easyeuro-series-a--b65199d0,EasyEuro,https://www.crunchbase.com/organization/easyeuro,Series A,2019-09-23,4530000,USD,4530000,,Ally Capital,Ally Capital,"354,892",,,,Early Stage Venture,EasyEuro is a payment technology company that offers cross border trade.,"Financial Services, Payments","Paris, Ile-de-France, France, Europe",https://www.easyeuro.eu,$1M to $10M,5230000,USD,5230000,Early Stage Venture,2,1,,Yes,
Series A - Globacap,https://www.crunchbase.com/funding_round/globacap-series-a--8ca92129,Globacap,https://www.crunchbase.com/organization/globacap,Series A,2019-11-10,5000000,USD,5000000,,CoinShares,CoinShares,"392,090",,,,Early Stage Venture,"We enable freedom through automation. We’re driving the evolution of capital markets by making processes frictionless, on a global scale.","Blockchain, Financial Services, FinTech, Software","London, England, United Kingdom, Europe",http://www.globacap.com,Less than $1M,37238006,USD,37238006,M&A,6,1,1,Yes,
Venture Round - Theolytics,https://www.crunchbase.com/funding_round/theolytics-series-unknown--058072fc,Theolytics,https://www.crunchbase.com/organization/theolytics,Venture - Series Unknown,2024-04-17,19000000,GBP,23660858,,Sound Bioventures,"Epidarex Capital, M Ventures, Oxford Science Enterprises, Sound Bioventures, Taiho Ventures, University of Oxford","398,325",,,,,Theolytics is a clinical stage biotechnology company developing next-generation viral therapies.,"Biotechnology, Medical, Therapeutics","Oxford, Oxfordshire, United Kingdom, Europe",https://www.theolytics.com/,$1M to $10M,64256086,USD,64256086,,5,6,1,Yes,
Series A - neptune.ai,https://www.crunchbase.com/funding_round/neptune-ml-series-a--5ca5e298,neptune.ai,https://www.crunchbase.com/organization/neptune-ml,Series A,2020-01-28,3000000,USD,3000000,,b2venture,"b2venture, Grzegorz Świr- szcz, Marek Cygan, Mateusz Malinowski, Rheingau Founders, TDJ Pitango Ventures","417,940",,,,Early Stage Venture,The MLOps stack component for experiment tracking,"Analytics, Artificial Intelligence (AI), Information Technology, Internet, Software","Warsaw, Mazowieckie, Poland, Europe",https://neptune.ai/,$1M to $10M,12700000,USD,12700000,Early Stage Venture,3,6,2,Yes,
Series A - Epsor,https://www.crunchbase.com/funding_round/epsor-series-a--2c4db4cd,Epsor,https://www.crunchbase.com/organization/epsor,Series A,2019-07-11,6000000,EUR,6749878,,BlackFin Capital Partners,"BlackFin Capital Partners, Didier Valet, Partech","426,889",,,,Early Stage Venture,Epsor designs and distributes employee savings and retirement plans.,"Employee Benefits, Financial Services, FinTech","Paris, Ile-de-France, France, Europe",http://www.epsor.fr,$10M to $50M,43300000,EUR,50000422,Late Stage Venture,4,3,2,Yes,
Series A - Globacap,https://www.crunchbase.com/funding_round/globacap-series-a--ad542b30,Globacap,https://www.crunchbase.com/organization/globacap,Series A,2020-11-09,9000000,USD,9000000,,Johannesburg Stock Exchange,"Johannesburg Stock Exchange, Moore Strategic Ventures","420,362",,,,Early Stage Venture,"We enable freedom through automation. We’re driving the evolution of capital markets by making processes frictionless, on a global scale.","Blockchain, Financial Services, FinTech, Software","London, England, United Kingdom, Europe",http://www.globacap.com,Less than $1M,37238006,USD,37238006,M&A,6,2,1,Yes,
Series A - GitGuardian,https://www.crunchbase.com/funding_round/gitguardian-series-a--631b5259,GitGuardian,https://www.crunchbase.com/organization/gitguardian,Series A,2019-12-04,12000000,USD,12000000,,Balderton Capital,"Balderton Capital, Fly Ventures, Fonds Ambition Amorçage Angels, Kima Ventures, Renaud Visage, Scott Chacon, Sébastien Lucas","429,337",,,,Early Stage Venture,"GitGuardian is the code security platform for the DevOps generation, facilitating a Secure Software Development Lifecycle.","Cloud Security, Computer, Cyber Security, DevOps, Software","Paris, Ile-de-France, France, Europe",https://www.gitguardian.com,$10M to $50M,55964715,USD,55964715,Early Stage Venture,4,7,4,Yes,
Series A - Let’s Do This,https://www.crunchbase.com/funding_round/let-s-do-this-series-a--245ff404,Let’s Do This,https://www.crunchbase.com/organization/let-s-do-this,Series A,2019-11-13,15000000,USD,15000000,,EQT Ventures,"EQT Ventures, Hummingbird Ventures, NFX, Paddy Dear, Richard Oldfield, Y Combinator","385,486",,,,Early Stage Venture,Let’s Do This is an online marketplace that that features endurance events in a global scale.,"E-Commerce, Events, Marketplace, Sports","London, England, United Kingdom, Europe",https://www.letsdothis.com/,Less than $1M,81402400,USD,81402400,Early Stage Venture,6,6,3,Yes,
Series B - Epsor,https://www.crunchbase.com/funding_round/epsor-series-b--54cb9a77,Epsor,https://www.crunchbase.com/organization/epsor,Series B,2021-05-25,20000000,EUR,24496985,,Revaia,"Augmentum Fintech, BlackFin Capital Partners, Partech, Revaia, Robin Haak","386,319",,,,Early Stage Venture,Epsor designs and distributes employee savings and retirement plans.,"Employee Benefits, Financial Services, FinTech","Paris, Ile-de-France, France, Europe",http://www.epsor.fr,$10M to $50M,43300000,EUR,50000422,Late Stage Venture,4,5,4,Yes,
Venture Round - Let’s Do This,https://www.crunchbase.com/funding_round/let-s-do-this-series-unknown--9f6f11a4,Let’s Do This,https://www.crunchbase.com/organization/let-s-do-this,Venture - Series Unknown,2020-12-22,,,,,,TechNexus Venture Collaborative,"568,167",,,,,Let’s Do This is an online marketplace that that features endurance events in a global scale.,"E-Commerce, Events, Marketplace, Sports","London, England, United Kingdom, Europe",https://www.letsdothis.com/,Less than $1M,81402400,USD,81402400,Early Stage Venture,6,1,,Yes,
Series A - UNISOT™,https://www.crunchbase.com/funding_round/unisot-series-a--cf5b85e2,UNISOT™,https://www.crunchbase.com/organization/unisot,Series A,2020-12-15,150306,USD,150306,,,Unbounded Capital,"606,657",,,,Early Stage Venture,UNISOT™ IS A WEB3 SUPPLY CHAIN SUSTAINABILITY PLATFORM as a SERVICE,"Blockchain, Construction, Electronics, Fashion, Food and Beverage, Information Technology, Pharmaceutical, Retail, Software, Web3","Oslo, Oslo, Norway, Europe",https://unisot.com/,$1M to $10M,1600306,USD,1600306,Early Stage Venture,2,1,,Yes,
Series A - nPlan,https://www.crunchbase.com/funding_round/nplan-series-a--0564f7e0,nPlan,https://www.crunchbase.com/organization/nplan,Series A,2020-11-23,,,,,,"Entrepreneurs First, Suffolk Technologies","615,902",,,,Early Stage Venture,"Artificial Intelligence to provide schedule certainty for projects, by highlighting risk and suggesting optimal execution paths.","Artificial Intelligence (AI), Construction, Machine Learning, Project Management, Scheduling","London, England, United Kingdom, Europe",http://www.nplan.io,$1M to $10M,16430000,GBP,22381126,Early Stage Venture,4,2,,Yes,
Series A - Theolytics,https://www.crunchbase.com/funding_round/theolytics-series-a--99669a3b,Theolytics,https://www.crunchbase.com/organization/theolytics,Series A,2023-08-25,22100000,GBP,27797378,,,"Epidarex Capital, M Ventures, Oxford Science Enterprises, Taiho Ventures, University of Oxford","663,950",,,,Early Stage Venture,Theolytics is a clinical stage biotechnology company developing next-generation viral therapies.,"Biotechnology, Medical, Therapeutics","Oxford, Oxfordshire, United Kingdom, Europe",https://www.theolytics.com/,$1M to $10M,64256086,USD,64256086,,5,5,,Yes,
Series A - PharmaCCX,https://www.crunchbase.com/funding_round/pharmaccx-series-a--a26e11b4,PharmaCCX,https://www.crunchbase.com/organization/pharmaccx,Series A,2020-03-19,,,,,,"Accel, Atlantic Labs, FJ Labs, Selvedge Venture","723,424",,,,Early Stage Venture,"PharmaCCX operates a market access platform with a simple and configurable infrastructure for planning, negotiating, and managing deals.","Health Care, Medical, Online Portals, Pharmaceutical, Price Comparison, Software","Zug, Zug, Switzerland, Europe",https://www.ccx.tech/,$1M to $10M,3000000,USD,3000000,,4,4,,Yes,
Venture Round - Osprey Flight Solutions,https://www.crunchbase.com/funding_round/osprey-f2db-series-unknown--9fb43afe,Osprey Flight Solutions,https://www.crunchbase.com/organization/osprey-f2db,Venture - Series Unknown,2018-07-01,1099939,GBP,1452912,,,24 Haymarket,"578,625",,,,,Osprey Flight Solutions that brings a step change in aviation security expertise.,"Aerospace, Security","Basingstoke, Hampshire, United Kingdom, Europe",https://www.ospreyflightsolutions.com/,$1M to $10M,3299939,GBP,4511581,Seed,3,1,,Yes,
Venture Round - Manifesto Market,https://www.crunchbase.com/funding_round/manifesto-market-series-unknown--3992e30c,Manifesto Market,https://www.crunchbase.com/organization/manifesto-market,Venture - Series Unknown,2019-04-03,,,,,,Rockaway Ventures,"698,488",,,,,"Manifesto Market is a hospitality group focusing on food & beverage, real estate, technology, ​and culture.","Commercial Real Estate, Fashion, Food and Beverage, Hospitality, Leasing, Retail, Retail Technology","Prague, Hlavni mesto Praha, Czech Republic, Europe",https://www.manifesto.city/,$1M to $10M,4733500,USD,4733500,,4,1,,Yes,